Source File,GLOBALID,TfNSW_ProjectAndContractName,tbProjectContractCode,tbAEOSuppCode,tbAEOSuppName,tbDesignCompCode,tbDesignCompName,tbCoordSys,TfNSW_ProjectMilestoneDesc,TfNSW_StateDesc,TfNSW_SuitabilityDesc,TfNSW_DocumentNo,TfNSW_DocumentTitle,tbAEODisciplineCode,tbAEOSubDiscCode,TfNSW_AssetLocationID,TfNSW_ParentAssetLocationID,TfNSW_ProjectAssetLocationID,TfNSW_ParentProjectAssetLocationID,TfNSW_AssetLocationCode,TfNSW_ParentAssetLocationCode,TfNSW_AssetLocationDesc,TfNSW_UniclassAssetLocationCode,TfNSW_UniclassAssetLocationTitle,TfNSW_WorkZoneName,TfNSW_WorkZoneCode,Uniclass_CoCode,Uniclass_CoTitle,Uniclass_EnCode,Uniclass_EnTitle,Uniclass_SLCode,Uniclass_SLTitle,TfNSW_AssetID,TfNSW_ProjectAssetID,TfNSW_ParentAssetID,TfNSW_ParentProjectAssetID,TfNSW_AssetDataStandard,TfNSW_AssetTypeCode,TfNSW_AssetInstance,TfNSW_AssetCode,TfNSW_ParentAssetCode,TfNSW_AssetDescription,TfNSW_AssetLabel,TfNSW_UniclassAssetCode,TfNSW_UniclassAssetTitle,TfNSW_AssetTypeConfigCode,TfNSW_AssetTypeConfigDesc,TfNSW_DisciplineCode,TfNSW_SubDisciplineCode,TfNSW_WPDesignCode,TfNSW_WPSupplyCode,TfNSW_WPConstructionCode,TfNSW_WPCommissioningCode,TfNSW_AssetStatusCode,TfNSW_AssetOwnerOrgName,TfNSW_AssetOperatorOrgName,TfNSW_AssetMaintainerOrgName,TfNSW_StartKm,TfNSW_EndKm,TfNSW_GPSCoordinates,Uniclass_EFCode,Uniclass_EFTitle,Uniclass_SsCode,Uniclass_SsTitle,Uniclass_PrCode,Uniclass_PrTitle
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,15Svav7C58B8GkCqUEdsKD,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,AE166CD8,5E9AB15D,0139A,139,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BLAXLAND RD,56,SI.SIGN.BLAXLAND RD,SI.SIGN,BLAXLAND RD,0139A.SI.SIGN.BLAXLAND RD_56,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.056,0.056,"-33.786472, 151.085102",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,3WtNfeCGf1KvWcIrTHwY0r,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,AE166CD8,5E9AB15D,0139A,139,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BLAXLAND RD,56,SI.SIGN.BLAXLAND RD,SI.SIGN,BLAXLAND RD,0139A.SI.SIGN.BLAXLAND RD_56,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.056,0.056,"-33.786471, 151.085103",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,0zBtk7iz9EdeJzzQTm5gPY,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,EASTWOOD MEADOWBANK,76,SI.SIGN.EASTWOOD MEADOWBANK,SI.SIGN,EASTWOOD MEADOWBANK,2024A.SI.SIGN.EASTWOOD MEADOWBANK_76,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.076,0.076,"-33.786646, 151.085356",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,08h8mM$Lj4avb_0wo2Ag16,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,76,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_76,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.076,0.076,"-33.786645, 151.085363",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,2gOM39EUf7iw9bcmQBoOzE,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,76,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_76,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.076,0.076,"-33.786645, 151.085363",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1Bz8mRiZPDIQSPkfAomMJL,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,76,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_76,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.076,0.076,"-33.786645, 151.085363",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1ybKJerdPARfPiIa1mILCE,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,17,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_17,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.017,0.017,"-33.786416, 151.085366",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,0rcFyeTL9DGhJaPRrYOJKu,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,17,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_17,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.017,0.017,"-33.786416, 151.085366",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,2CHBjpPgf9lOB2mel3lUQd,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,17,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_17,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.017,0.017,"-33.786417, 151.085366",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1ifbjpATX9MufAlomYVO_L,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,EASTWOOD MEADOWBANK,17,SI.SIGN.EASTWOOD MEADOWBANK,SI.SIGN,EASTWOOD MEADOWBANK,2024A.SI.SIGN.EASTWOOD MEADOWBANK_17,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.017,0.017,"-33.78641, 151.085365",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,3MWeP1oET4I8xmBD1RJFpm,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,R1-4N,19,SI.SIGN.R1-4N,SI.SIGN,TRAFFIC SIGNAL STOP,2024A.SI.SIGN.R1-4N_19,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.019,0.019,"-33.786509, 151.085405",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1pFstBeTz5fvHTJMgGZmi4,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,R1-4N,19,SI.SIGN.R1-4N,SI.SIGN,TRAFFIC SIGNAL STOP,2024A.SI.SIGN.R1-4N_19,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.019,0.019,"-33.786509, 151.085406",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,3wC5LUaJr0awH3BkteHTe3,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,R1-4N,19,SI.SIGN.R1-4N,SI.SIGN,TRAFFIC SIGNAL STOP,2024A.SI.SIGN.R1-4N_19,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.019,0.019,"-33.786509, 151.085406",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1w7h3Ontb6uAXtkzhrhXSh,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,EASTWOOD MEADOWBANK,50,SI.SIGN.EASTWOOD MEADOWBANK,SI.SIGN,EASTWOOD MEADOWBANK,2024A.SI.SIGN.EASTWOOD MEADOWBANK_50,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.050,0.050,"-33.786385, 151.085715",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,15a8DH1_1AgQI3d1niUy5c,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,MACQUARIE UNI,52,SI.SIGN.MACQUARIE UNI,SI.SIGN,MACQUARIE UNI,2024A.SI.SIGN.MACQUARIE UNI_52,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.052,0.052,"-33.786373, 151.085736",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,0c2EfJWPfF9AKnUmdpr6_V,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BALACLAVA RD,52,SI.SIGN.BALACLAVA RD,SI.SIGN,BALACLAVA RD,2024A.SI.SIGN.BALACLAVA RD_52,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.052,0.052,"-33.786379, 151.085738",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,0sK4U1EEL9txLwvkTTtoXF,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BALACLAVA RD,52,SI.SIGN.BALACLAVA RD,SI.SIGN,BALACLAVA RD,2024A.SI.SIGN.BALACLAVA RD_52,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.052,0.052,"-33.786379, 151.085738",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,3RS2pw5qv33erOmHPkl_ZM,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BALACLAVA RD,52,SI.SIGN.BALACLAVA RD,SI.SIGN,BALACLAVA RD,2024A.SI.SIGN.BALACLAVA RD_52,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.052,0.052,"-33.78638, 151.085738",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,2rJGR4xovCe9tKG71WyulZ,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BUS STOP,86,SI.SIGN.BUS STOP,SI.SIGN,BUS STOP,2024A.SI.SIGN.BUS STOP_86,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.086,0.086,"-33.786324, 151.086096",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,0hVr_Y_Pj1ARNWPtQyCQOc,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BUS STOP,86,SI.SIGN.BUS STOP,SI.SIGN,BUS STOP,2024A.SI.SIGN.BUS STOP_86,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.086,0.086,"-33.786324, 151.086095",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,2X3W8v0OT8WRGPaclwAIla,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BUS STOP,86,SI.SIGN.BUS STOP,SI.SIGN,BUS STOP,2024A.SI.SIGN.BUS STOP_86,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.086,0.086,"-33.786324, 151.086095",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
ESCBRBRDD-SNJV-0139-GD-M3D-000602.ifc,1w3uiVETL0xAnLOIEArSfC,Blaxland Road and Balaclava Road - Detailed Design,ESCBRBRDD,-,-,SNJV,Sustain Joint Venture,GDA2020/MGA Zone56,Detailed Design - 100%,CLIENT SHARED,FOR REVIEW AND COMMENT,ESCBRBRDD-SNJV-0139-GD-M3D-000602,Signage Model,SG,GD,-,-,E1553729,1350147C,2024A,2024,Single Carriageway,SL_80_35_13,Carriageways,-,-,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35_13,Carriageways,-,-,-,BCF879A3,RAMS,BUS STOP,86,SI.SIGN.BUS STOP,SI.SIGN,BUS STOP,2024A.SI.SIGN.BUS STOP_86,Pr_40_10_77_72,Road traffic signs,-,-,SG,GD,-,-,-,-,PLAN,Transport for NSW,Transport for NSW,Transport for NSW,0.086,0.086,"-33.786324, 151.086096",EF_40_10,Signage,Ss_40_10_90_72,Road traffic signage systems,Pr_40_10_77_72,Road traffic signs
